,aid,sign_in_count,activity,hr_diff,hr_list,etaOrient,blank,variety,igs,public,ighMean,ighOrient,membership
76,2209858,43,0.46511627907,79,0.0000&&0.0916&&0.0002&&0.9022&&0.1337&&0.0542&&0.0740&&1.5980&&-0.0000&&0.0310&&0.0040&&0.0229&&0.1243&&0.0064&&0.0098&&0.0046&&0.0226&&3.8641&&55.9837&&,0.947368421053,10.0,7,20,0,1127.5,0.5,2
77,2100916,5,2.6,182,0.0061&&0.0453&&0.0570&&0.0126&&0.1383&&0.0202&&10.9432&&0.0810&&23.5689&&0.0104&&53.5447&&3.0135&&,0.75,23.0769230769,7,13,0,1197.46153846,0.307692307692,0
78,2198732,8,1.0,292,0.0531&&10.8363&&4.8360&&69.4580&&0.0053&&0.0009&&0.0190&&,0.571428571429,0.0,5,8,0,1209.5,0.25,0
79,2052296,5,1.4,686,0.6498&&4.2292&&0.0075&&0.0129&&0.0017&&166.6928&&,0.666666666667,85.7142857143,1,7,0,1318.0,0.0,0
80,2158964,13,0.384615384615,876,45.2237&&1.6049&&0.0517&&99.1314&&,0.5,40.0,3,5,0,1697.4,0.0,0
81,2150044,25,0.24,896,0.1498&&3.7873&&170.0625&&1.6506&&11.1293&&,0.6,50.0,2,6,0,1332.16666667,0.0,0
82,2131553,7,0.857142857143,353,0.8859&&66.5799&&6.1030&&0.0020&&0.0012&&,0.6,0.0,2,6,0,1907.83333333,0.0,0
83,2192381,5,1.8,413,0.0078&&16.1360&&120.9856&&0.0478&&0.0172&&0.5214&&0.0043&&0.2486&&,0.75,66.6666666667,3,9,0,1286.55555556,0.222222222222,0
84,2197276,19,1.47368421053,158,26.8298&&1.3729&&1.9920&&0.0132&&3.2316&&45.3378&&0.0108&&2.1941&&8.9938&&11.9888&&14.8291&&0.0226&&0.0143&&0.0625&&0.0180&&0.0013&&0.0033&&3.2736&&0.0749&&0.0005&&0.0103&&0.0051&&1.9237&&1.5573&&0.3251&&0.0417&&54.6538&&,0.777777777778,3.57142857143,12,28,0,1145.57142857,0.392857142857,0
85,2029196,19,0.263157894737,538,0.7913&&0.0520&&88.9402&&0.0071&&,0.75,0.0,3,5,0,1264.2,0.0,0
86,2076763,18,0.333333333333,504,0.0695&&1.8681&&0.0758&&103.0871&&0.0002&&,0.8,83.3333333333,1,6,0,1016.66666667,0.833333333333,0
87,2100272,24,0.541666666667,68,0.0138&&0.0131&&0.0736&&4.2785&&0.0002&&19.9801&&0.9771&&0.0062&&0.0358&&0.9287&&0.0103&&7.8520&&,0.75,100.0,0,13,0,807.692307692,0.923076923077,0
88,2181287,5,1.2,892,0.0014&&0.0067&&1.1458&&2.8028&&181.9987&&,0.8,100.0,0,6,0,1332.16666667,0.166666666667,0
89,2061307,18,0.5,588,0.0703&&1.2167&&0.0489&&0.0612&&0.0133&&2.6205&&82.3647&&109.6122&&,0.75,100.0,0,9,0,811.777777778,0.888888888889,0
90,2105864,5,1.0,599,0.0508&&9.6964&&0.4920&&89.7401&&,0.5,0.0,4,5,0,986.2,0.4,2
91,2021533,19,0.473684210526,608,1.9408&&0.0180&&14.0827&&86.7540&&0.0076&&2.0096&&0.0609&&97.9510&&,0.625,77.7777777778,2,9,0,2226.44444444,0.0,0
92,2102427,11,0.727272727273,586,0.4451&&140.6629&&0.2249&&15.8092&&0.0021&&0.0002&&13.8952&&,0.571428571429,12.5,4,8,1,1574.75,0.125,0
93,2016407,6,1.33333333333,356,6.9895&&0.0064&&14.0015&&34.9575&&6.9870&&0.0134&&40.9126&&,0.285714285714,0.0,7,8,0,2537.625,0.0,0
94,2080036,11,0.636363636364,476,1.1968&&5.8827&&2.4221&&32.5037&&6.9763&&70.0609&&,0.333333333333,57.1428571429,3,7,0,1928.42857143,0.142857142857,0
95,2098140,7,1.14285714286,551,0.0724&&0.0024&&32.1946&&0.0048&&0.4047&&103.3244&&24.7210&&,0.571428571429,0.0,4,8,0,1404.0,0.0,0
