,aid,sign_in_count,activity,hr_diff,hr_list,etaOrient,blank,variety,igs,public,ighMean,ighOrient,membership
118,2333219,14,1.64285714286,31,0.0108&&0.0089&&1.3176&&0.0599&&0.6237&&6.3708&&0.0386&&0.1566&&3.8361&&0.0223&&0.1350&&0.0004&&0.8655&&5.1052&&3.9455&&1.9220&&2.1235&&0.9399&&0.3671&&0.5645&&0.0871&&0.6164&&,0.909090909091,73.9130434783,3,23,0,1382.86956522,0.130434782609,0
119,2424910,14,1.42857142857,65,0.0432&&0.0909&&0.0951&&14.7895&&0.0027&&0.0013&&0.1237&&5.8111&&0.0020&&0.0075&&0.0266&&0.0002&&0.0213&&1.1310&&0.0021&&6.7585&&0.0306&&4.5677&&18.2775&&,0.736842105263,100.0,0,20,0,735.0,0.7,0
120,2369529,24,0.25,163,6.9949&&8.8753&&4.9143&&0.0148&&13.1881&&,0.2,33.3333333333,4,6,0,1180.83333333,0.166666666667,0
121,2334547,1,9.0,23,0.8695&&0.2125&&0.7280&&0.2306&&0.0390&&0.0659&&0.0143&&5.5346&&,0.875,11.1111111111,1,9,1,7707.88888889,0.0,0
122,2316705,10,1.6,90,0.0018&&0.1359&&7.9078&&33.9279&&0.0246&&9.3096&&0.9014&&0.1978&&3.0218&&0.2353&&0.0056&&0.7633&&0.0424&&0.0498&&0.0953&&,0.8,62.5,5,16,0,1694.625,0.0,0
123,2237339,5,1.6,24,0.0206&&0.0055&&3.2190&&1.8602&&0.1137&&1.8161&&0.0444&&,1.0,25.0,5,8,0,1291.875,0.25,0
124,2331295,8,0.625,191,0.0037&&0.0129&&20.9653&&11.0138&&,0.5,80.0,1,5,1,2272.2,0.0,0
125,2343027,6,1.5,3,0.0175&&0.0055&&0.1844&&0.0087&&0.0013&&0.0169&&0.7557&&0.0122&&,1.0,100.0,0,9,0,1138.88888889,0.222222222222,0
126,2334645,4,1.75,11,0.0008&&0.0014&&0.0020&&0.0072&&0.0004&&2.9733&&,1.0,0.0,3,7,0,1767.85714286,0.0,0
127,2282464,5,2.0,55,0.0028&&0.2338&&20.2384&&0.0314&&0.0064&&0.2222&&0.0278&&0.0488&&0.0173&&,0.888888888889,70.0,1,10,0,776.5,0.7,0
128,2333942,4,1.25,29,0.0624&&0.8841&&0.0023&&4.0504&&,0.75,40.0,3,5,1,1209.6,0.2,0
129,2417749,6,1.0,42,0.9345&&2.8441&&0.1116&&0.0010&&4.9126&&,0.8,16.6666666667,1,6,0,1147.0,0.166666666667,0
130,2233043,3,1.66666666667,66,5.8784&&0.5599&&0.4951&&4.0852&&,0.5,100.0,0,5,0,2208.2,0.4,0
131,2419038,2,3.0,67,0.0028&&5.0109&&1.9856&&6.9813&&0.0136&&,0.6,16.6666666667,2,6,0,1385.5,0.0,0
132,2227984,6,1.0,21,0.1222&&4.0049&&0.2044&&0.0030&&0.1105&&,0.8,0.0,4,6,0,1682.0,0.0,0
133,2349687,8,0.875,56,14.0137&&0.0016&&0.0021&&0.0167&&0.0005&&0.0005&&,0.833333333333,100.0,0,7,0,1171.57142857,0.285714285714,0
134,2305436,3,2.33333333333,0,0.0500&&0.0006&&0.0203&&0.0011&&0.0007&&0.0955&&,1.0,0.0,1,7,0,835.714285714,0.714285714286,0
135,2306796,2,3.5,4,0.0262&&0.4831&&0.0094&&0.0089&&0.0006&&0.5743&&,1.0,0.0,1,7,0,1120.0,0.0,0
136,2216785,19,0.789473684211,110,5.0750&&27.3712&&0.0214&&0.0256&&0.9645&&0.0375&&0.0579&&1.7166&&10.2494&&0.0298&&7.8506&&10.9177&&0.1166&&0.0913&&,0.642857142857,20.0,7,15,3,2757.46666667,0.2,0
137,2361670,2,3.5,3,0.0009&&0.7833&&0.0016&&0.0392&&0.0255&&0.0834&&,1.0,85.7142857143,1,7,0,2749.42857143,0.0,0
138,2354999,3,1.66666666667,5,0.0003&&0.0035&&0.0019&&0.9939&&,1.0,0.0,1,5,0,1140.0,0.0,0
139,2273420,5,1.2,4,0.0115&&0.1717&&0.0090&&0.0257&&0.7326&&,1.0,16.6666666667,4,6,0,1787.0,0.333333333333,0
140,2239873,12,0.5,5,0.0194&&0.0002&&0.0009&&0.4361&&0.6961&&,1.0,100.0,0,6,0,1354.16666667,0.0,0
141,2390003,1,5.0,0,0.0055&&0.0083&&0.0612&&0.0308&&,1.0,20.0,2,5,0,1228.4,0.0,0
142,2404028,10,0.5,266,17.7216&&5.1481&&11.1579&&10.4455&&,0.0,100.0,0,5,0,1170.0,0.4,0
143,2379142,4,1.25,149,0.0781&&8.7356&&16.1537&&0.0043&&,0.5,20.0,2,5,2,1824.8,0.2,0
144,2391314,8,0.875,28,0.0151&&0.1054&&2.7948&&3.3415&&0.5583&&0.2677&&,1.0,42.8571428571,2,7,1,1754.42857143,0.285714285714,0
145,2344555,5,1.0,12,0.0224&&1.0029&&0.2390&&0.7577&&,1.0,100.0,0,5,0,1350.0,0.0,0
146,2234550,9,0.666666666667,315,0.5901&&28.3689&&0.6728&&36.0072&&0.1381&&,0.6,33.3333333333,3,6,0,1206.5,0.333333333333,0
147,2324572,2,2.5,113,0.0096&&18.8213&&0.0573&&0.0383&&,0.75,60.0,1,5,2,1088.6,0.2,0
148,2423400,8,0.875,28,3.8922&&0.0171&&3.0622&&0.0057&&0.0060&&0.0186&&,1.0,100.0,0,7,0,1064.28571429,0.428571428571,0
149,2324045,4,1.25,163,0.0687&&11.1021&&0.0105&&16.1169&&,0.5,0.0,4,5,1,1524.4,0.0,0
150,2299636,2,3.0,0,0.0008&&0.0019&&0.0001&&0.0015&&0.0028&&,1.0,0.0,3,6,1,1088.66666667,0.666666666667,0
151,2258907,1,5.0,95,1.9956&&0.0262&&11.9751&&2.0010&&,0.75,0.0,2,5,3,1358.2,0.0,0
152,2243715,2,2.5,14,2.2236&&0.0051&&0.1078&&0.0453&&,1.0,40.0,2,5,0,1023.4,0.2,0
153,2337880,13,0.538461538462,59,6.5168&&0.0727&&1.1059&&2.1350&&2.7733&&2.2575&&,0.833333333333,57.1428571429,2,7,0,1076.85714286,0.428571428571,0
154,2238666,5,1.0,0,0.0014&&0.0008&&0.0688&&0.0002&&,1.0,100.0,0,5,0,2160.0,0.0,0
155,2303167,41,0.121951219512,91,1.3512&&7.6835&&6.1433&&0.0015&&,0.5,40.0,3,5,2,1604.6,0.0,0
156,2320636,1,5.0,22,0.0062&&3.5876&&0.0906&&0.0312&&,1.0,60.0,1,5,0,1054.0,0.4,0
157,2301330,9,0.777777777778,39,0.9349&&0.0001&&0.0019&&0.5708&&4.1300&&4.1398&&,0.666666666667,0.0,4,7,2,3763.42857143,0.0,0
158,2279589,3,1.66666666667,30,4.3202&&0.8275&&0.0003&&0.0026&&,0.75,100.0,0,5,0,1440.0,0.0,0
159,2410683,5,1.6,44,0.0020&&0.0016&&0.0034&&0.0021&&0.0030&&9.9756&&2.9878&&,0.857142857143,12.5,4,8,0,1469.875,0.0,0
160,2243628,23,0.260869565217,300,62.7019&&0.0021&&0.0010&&0.0010&&0.0013&&,0.8,100.0,0,6,0,1425.0,0.833333333333,0
161,2288377,9,0.555555555556,41,1.9780&&4.7811&&0.0178&&0.0728&&,0.75,80.0,1,5,0,1041.2,0.6,0
162,2230125,3,2.0,303,57.1567&&6.0953&&0.0013&&0.0108&&0.0164&&,0.6,16.6666666667,3,6,0,575.833333333,1.0,0
163,2336385,2,3.0,34,0.1123&&0.0177&&6.9421&&0.0010&&0.1512&&,0.8,100.0,0,6,0,2127.83333333,0.0,0
