,aid,sign_in_count,activity,hr_diff,hr_list,etaOrient,blank,variety,igs,public,ighMean,ighOrient,membership
123,2653993,20,0.5,259,0.0077&&0.0104&&3.1384&&0.0286&&52.6714&&18.4000&&0.0035&&21.7947&&1.1078&&,0.666666666667,60.0,1,10,2,2744.5,0.2,0
124,2747465,7,0.857142857143,18,0.9448&&0.0029&&0.0438&&0.0289&&2.9304&&,1.0,100.0,0,6,0,548.333333333,0.833333333333,0
125,2658724,19,0.315789473684,431,3.0473&&2.7763&&8.1709&&47.0992&&28.8845&&,0.4,83.3333333333,1,6,0,1211.83333333,0.333333333333,0
126,2712050,19,0.473684210526,126,2.9828&&9.9360&&0.0539&&5.3311&&9.6884&&8.7955&&0.2602&&5.0276&&,0.375,77.7777777778,2,9,0,2727.77777778,0.0,0
127,2734815,7,1.14285714286,196,0.0086&&0.0212&&43.8487&&12.0979&&1.2702&&0.1264&&0.0262&&,0.714285714286,12.5,5,8,0,1305.125,0.0,0
128,2685776,20,0.6,39,0.0010&&1.5368&&1.4612&&0.5949&&0.6753&&0.0034&&0.6119&&0.0003&&12.1751&&0.8724&&0.0009&&,0.909090909091,41.6666666667,2,12,1,1979.41666667,0.0,0
129,2681245,19,1.0,114,1.1427&&4.9918&&0.9297&&8.9032&&0.0067&&5.2235&&0.7578&&1.0273&&0.0263&&3.9712&&2.1705&&0.0557&&11.8692&&44.1628&&0.0025&&0.0425&&0.6897&&0.0006&&,0.722222222222,10.5263157895,6,19,0,2036.57894737,0.0526315789474,2
130,2735803,22,0.5,115,7.0378&&0.0130&&0.0333&&0.0115&&0.0093&&0.0059&&0.0119&&0.0291&&7.0579&&34.0457&&,0.7,63.6363636364,4,11,0,1116.54545455,0.0909090909091,2
131,2692987,45,0.533333333333,99,0.0047&&0.0144&&0.8937&&2.9878&&0.1209&&0.9302&&0.0296&&0.4679&&0.0684&&0.0896&&0.0117&&0.3834&&3.9663&&0.0073&&0.8960&&32.7628&&3.3233&&0.0070&&0.9126&&0.0521&&0.0067&&36.0233&&11.6002&&,0.869565217391,25.0,7,24,0,1465.91666667,0.166666666667,0
132,2710226,10,1.1,120,7.8945&&6.0950&&8.8412&&20.0530&&0.0473&&1.8939&&0.1683&&3.8273&&0.0922&&1.1007&&,0.6,100.0,0,11,0,944.818181818,0.636363636364,0
133,2688509,15,0.6,81,7.0190&&0.8177&&0.0017&&7.0845&&0.1620&&3.8479&&2.1076&&6.0094&&,0.625,22.2222222222,3,9,0,2064.66666667,0.111111111111,0
134,2701906,9,0.666666666667,171,0.0166&&4.5673&&30.1127&&0.3960&&0.5856&&,0.6,33.3333333333,4,6,0,1162.0,0.0,0
135,2697579,10,0.7,345,2.5004&&0.0752&&49.2506&&34.5551&&0.0076&&0.0096&&,0.666666666667,57.1428571429,1,7,0,2448.71428571,0.428571428571,0
136,2754012,5,1.0,546,0.0057&&0.0197&&91.0080&&0.0014&&,0.75,0.0,3,5,0,2028.0,0.0,0
137,2685960,16,0.4375,265,8.1534&&25.1691&&28.8016&&0.0883&&0.1153&&3.9277&&,0.5,100.0,0,7,0,1462.85714286,0.0,0
138,2697467,12,0.5,125,0.0020&&0.0028&&0.0042&&0.0252&&26.1058&&,0.8,100.0,0,6,0,1298.0,0.166666666667,0
139,2701112,13,0.769230769231,194,0.0203&&71.3209&&0.0188&&0.0036&&0.0035&&0.0273&&0.0674&&1.5748&&0.0172&&,0.888888888889,60.0,3,10,0,2808.6,0.0,0
140,2666075,22,0.5,235,1.1883&&13.8803&&3.2185&&6.1698&&8.6324&&0.0299&&34.8526&&2.1753&&14.9148&&12.9118&&,0.4,36.3636363636,4,11,1,1014.27272727,0.545454545455,0
141,2633477,9,0.555555555556,281,8.9385&&0.0084&&0.0257&&37.9875&&,0.5,20.0,3,5,1,1756.4,0.0,0
142,2703460,30,0.333333333333,233,0.0008&&45.8086&&1.7758&&0.7919&&0.8600&&0.0401&&0.0522&&38.1230&&0.0068&&,0.777777777778,70.0,1,10,0,1464.0,0.1,0
143,2687345,39,0.179487179487,296,6.8388&&36.8947&&2.1587&&0.2524&&22.2081&&5.7475&&,0.333333333333,14.2857142857,5,7,5,3105.0,0.0,2
144,2667113,21,0.238095238095,613,0.0002&&3.1323&&96.0870&&3.0069&&,0.75,0.0,2,5,1,3941.0,0.0,0
145,2766775,32,0.3125,234,2.0114&&0.8975&&16.0636&&13.5453&&0.0472&&23.0925&&0.8250&&31.2603&&0.0911&&,0.555555555556,100.0,0,10,0,1285.2,0.1,0
146,2765759,22,0.318181818182,373,57.9318&&7.0907&&0.1475&&26.8269&&0.9792&&0.3458&&,0.5,14.2857142857,6,7,0,1543.42857143,0.0,0
147,2767954,7,0.857142857143,71,0.0027&&1.0041&&6.0832&&7.7629&&0.0018&&,0.6,0.0,4,6,0,1921.16666667,0.0,0
148,2666410,3,3.66666666667,254,0.0009&&0.0008&&0.0026&&0.0197&&0.0159&&0.0096&&0.0528&&0.0141&&105.8246&&0.0134&&,0.9,0.0,7,11,0,3141.27272727,0.0,0
149,2645984,12,0.5,392,19.3001&&0.0046&&51.6138&&7.8320&&3.0277&&,0.4,0.0,4,6,0,2357.33333333,0.166666666667,0
150,2744014,17,0.411764705882,284,21.0374&&0.9269&&0.2926&&0.7787&&19.0628&&29.0288&&,0.5,57.1428571429,2,7,0,1775.14285714,0.142857142857,0
151,2708836,8,0.875,420,91.0012&&-0.0000&&0.0149&&6.9705&&7.0026&&0.0244&&,0.5,100.0,0,7,0,1285.71428571,0.285714285714,0
152,2716301,34,0.5,72,0.0832&&0.9345&&0.0024&&0.0065&&0.0017&&0.0023&&0.0028&&0.0017&&0.0044&&11.9254&&0.0013&&0.0392&&1.8313&&33.4794&&0.0321&&0.0209&&,0.875,5.88235294118,2,17,1,1741.23529412,0.0,0
153,2757893,21,0.285714285714,355,0.0082&&4.0305&&0.0028&&18.3382&&51.7226&&,0.4,33.3333333333,4,6,0,2507.33333333,0.0,0
154,2639138,8,1.25,266,0.0384&&0.0033&&0.0210&&3.1618&&4.9088&&0.0382&&26.0751&&65.7193&&0.0289&&,0.666666666667,40.0,3,10,0,2232.0,0.0,0
155,2700602,4,1.25,306,0.0179&&0.0032&&38.7755&&12.3083&&,0.5,100.0,0,5,0,1504.0,0.4,0
156,2735924,12,0.916666666667,86,0.0041&&0.0114&&0.0690&&0.0091&&0.0140&&14.8389&&3.5369&&0.5784&&15.3791&&1.5528&&,0.8,0.0,8,11,0,1535.09090909,0.0,0
157,2720037,15,0.4,499,96.0055&&2.1111&&0.1131&&0.8960&&4.8839&&,0.6,66.6666666667,2,6,0,1349.83333333,0.166666666667,0
158,2654528,10,0.6,547,0.0342&&9.0310&&81.0128&&17.0064&&6.9196&&,0.2,16.6666666667,4,6,0,1400.33333333,0.166666666667,0
159,2730086,10,0.8,186,32.2847&&0.0043&&5.6039&&0.0405&&0.0089&&0.0010&&16.4492&&,0.571428571429,37.5,4,8,0,1659.25,0.25,0
160,2741912,5,1.2,470,5.1467&&0.0431&&10.8716&&82.0142&&0.0183&&,0.4,66.6666666667,1,6,0,1235.5,0.333333333333,0
161,2763467,47,0.382978723404,118,7.1297&&0.1177&&0.7368&&0.1447&&0.8808&&3.0956&&0.9348&&0.0756&&0.0044&&0.9663&&13.8879&&5.9909&&32.0036&&1.9731&&1.2324&&8.7952&&6.0710&&,0.647058823529,55.5555555556,7,18,4,1888.94444444,0.0,0
162,2765612,15,0.866666666667,186,0.0077&&0.0176&&0.0173&&1.7867&&89.0300&&0.0266&&0.2047&&0.0218&&0.0245&&0.8756&&0.0111&&1.0634&&,0.916666666667,0.0,9,13,2,1439.76923077,0.384615384615,2
163,2642073,22,1.63636363636,38,0.1709&&1.1692&&5.9942&&2.7550&&3.1916&&0.0057&&0.8802&&0.1250&&0.2222&&0.0035&&0.0014&&0.7090&&18.9507&&0.0129&&0.9537&&1.0357&&0.0347&&0.9053&&0.0116&&0.2366&&0.0052&&0.0202&&0.0140&&7.6500&&0.0463&&0.0330&&3.0556&&0.0093&&0.0077&&0.0324&&0.0003&&0.1280&&6.7030&&1.0948&&0.1002&&,0.885714285714,5.55555555556,13,36,6,760.388888889,0.75,0
164,2738866,51,0.294117647059,169,0.2934&&0.0357&&0.0235&&5.9376&&0.7617&&2.2414&&21.7201&&38.2062&&0.8328&&1.2427&&7.9169&&3.7723&&8.2954&&7.7628&&,0.571428571429,40.0,5,15,0,1537.13333333,0.0,2
165,2718161,12,0.916666666667,201,24.1143&&0.0230&&6.9019&&0.0309&&1.2776&&0.0111&&0.1237&&0.0212&&51.6628&&0.0001&&,0.7,100.0,0,11,0,804.090909091,0.818181818182,0
166,2713264,3,1.66666666667,19,0.1274&&1.0969&&0.0580&&1.9069&&,1.0,0.0,1,5,0,9618.0,0.0,0
167,2656430,6,0.833333333333,450,1.0027&&7.0858&&30.8345&&36.2092&&,0.25,60.0,2,5,0,1222.6,0.0,0
168,2724535,20,0.3,197,4.5484&&14.5931&&2.1576&&0.0408&&19.7551&&,0.4,33.3333333333,4,6,2,1922.0,0.0,0
169,2640838,31,0.258064516129,407,4.9700&&3.0958&&34.1798&&41.2079&&6.9832&&3.0044&&25.5362&&,0.285714285714,0.0,6,8,0,3471.25,0.125,0
170,2744435,16,0.625,226,0.0057&&0.0151&&0.0715&&1.9265&&0.0136&&73.0530&&1.2335&&0.0067&&8.4934&&,0.777777777778,20.0,6,10,3,1578.7,0.0,0
171,2654365,15,0.8,251,0.0132&&0.0667&&0.0528&&3.7188&&0.2492&&10.0756&&28.6867&&4.0905&&0.0016&&64.7253&&3.4870&&,0.636363636364,0.0,9,12,0,1811.08333333,0.333333333333,0
172,2636183,52,1.19230769231,40,17.1449&&9.4313&&0.0232&&0.0147&&7.9725&&0.5358&&3.0394&&0.0231&&0.4524&&0.9856&&0.9683&&0.0730&&0.0227&&0.4717&&0.0014&&0.0291&&1.0039&&1.0264&&2.3788&&0.0391&&0.9207&&0.0509&&1.5856&&0.0162&&0.0799&&0.0034&&4.2505&&0.0012&&0.0637&&1.3837&&2.0324&&3.1740&&1.8077&&0.0007&&0.4995&&1.5656&&0.2375&&2.2359&&2.8241&&0.0194&&1.7832&&3.8238&&0.0294&&6.0594&&0.9099&&1.0132&&0.1398&&0.9195&&0.9228&&3.1917&&4.8670&&2.0149&&0.0796&&0.9918&&0.9295&&0.0256&&4.0109&&0.9039&&0.0678&&1.9483&&0.0603&&,0.885245901639,95.1612903226,2,62,0,1153.88709677,0.0806451612903,0
173,2728384,16,2.625,27,0.0081&&0.0014&&0.0169&&0.0235&&0.0178&&0.0047&&0.0336&&0.0914&&0.0390&&0.0043&&0.0031&&0.0100&&0.0054&&0.0045&&0.0051&&0.0034&&0.0065&&0.0081&&2.6719&&0.2358&&0.0119&&1.0882&&0.7162&&0.0231&&0.0124&&9.2624&&0.0021&&3.6840&&0.3102&&0.6472&&0.1043&&0.9852&&0.9377&&5.0569&&0.0323&&2.1330&&0.0148&&0.0046&&0.0565&&0.0136&&18.6737&&,0.926829268293,54.7619047619,4,42,0,1045.97619048,0.47619047619,0
174,2707739,86,0.395348837209,75,7.1447&&21.9866&&0.7337&&13.0032&&15.3277&&2.0060&&1.1646&&1.7375&&3.0846&&3.8936&&0.0531&&0.0746&&0.1549&&0.0187&&0.7763&&0.8685&&1.0365&&5.8283&&0.0173&&0.0081&&3.2921&&3.7453&&0.0593&&8.8114&&1.3343&&0.0471&&0.0187&&0.7034&&0.2970&&1.0451&&2.6247&&0.5066&&2.7553&&,0.818181818182,73.5294117647,6,34,0,869.352941176,0.676470588235,0
175,2728204,30,0.466666666667,7,0.0019&&0.0118&&0.0008&&0.0025&&0.0008&&0.0005&&0.0718&&0.0220&&0.0273&&1.6308&&0.0721&&2.0662&&0.0104&&,1.0,92.8571428571,1,14,0,633.714285714,0.928571428571,0
176,2756283,10,0.5,262,0.7973&&38.3016&&1.9077&&2.7393&&,0.75,80.0,1,5,0,1189.4,0.2,0
177,2727985,12,0.5,316,13.9348&&16.8185&&0.2913&&30.9850&&3.8113&&,0.4,33.3333333333,3,6,0,2479.33333333,0.166666666667,0
178,2717906,26,0.538461538462,151,0.0113&&0.0781&&34.0193&&0.0108&&6.0592&&4.0629&&11.8184&&0.0097&&1.1982&&11.8085&&0.9042&&7.1167&&4.8634&&,0.461538461538,28.5714285714,3,14,0,1777.71428571,0.357142857143,0
179,2664577,15,0.933333333333,140,0.0167&&0.0948&&0.0141&&0.0084&&21.2616&&0.0229&&0.0453&&2.4649&&4.5723&&0.0175&&13.8094&&33.9174&&0.0055&&,0.692307692308,0.0,3,14,0,4365.14285714,0.0,0
180,2754620,5,1.2,452,3.0415&&0.0166&&28.0620&&63.1206&&0.0061&&,0.6,100.0,0,6,0,1565.33333333,0.0,0
181,2678410,5,1.0,460,0.0031&&0.0028&&69.7518&&7.0706&&,0.5,0.0,2,5,0,1823.6,0.0,0
182,2748873,5,1.0,80,0.0049&&8.0082&&5.3899&&0.0329&&,0.5,60.0,1,5,1,1189.2,0.0,0
183,2738137,5,1.0,334,0.0188&&0.0067&&0.6743&&55.1293&&,0.75,40.0,2,5,0,2074.6,0.2,0
184,2666393,29,0.344827586207,79,0.8413&&4.1500&&0.0081&&16.7927&&0.1018&&0.0354&&4.0344&&1.8706&&2.0388&&,0.666666666667,0.0,6,10,1,1619.2,0.0,0
185,2733974,15,0.533333333333,308,0.0039&&0.0157&&86.8727&&1.1048&&0.0262&&0.9839&&0.9749&&,0.857142857143,37.5,4,8,0,1757.125,0.0,0
186,2655113,15,1.06666666667,181,0.0408&&9.0851&&0.0690&&0.6664&&0.2103&&5.8656&&0.0072&&0.0111&&0.0429&&23.2071&&3.7756&&0.0011&&11.9006&&55.0216&&3.3817&&,0.666666666667,31.25,4,16,1,1439.125,0.1875,0
187,2768478,22,0.318181818182,168,1.2019&&0.0374&&5.0206&&35.8182&&0.0508&&0.0538&&,0.666666666667,100.0,0,7,0,3567.42857143,0.0,0
188,2646619,10,1.2,224,0.9089&&0.2498&&0.0549&&0.7046&&0.0473&&5.8541&&0.0233&&0.0057&&20.0718&&5.9729&&68.8867&&,0.636363636364,8.33333333333,7,12,0,1300.25,0.333333333333,0
189,2718023,12,0.416666666667,235,1.2576&&7.0864&&29.8202&&1.0183&&,0.5,60.0,2,5,0,1995.2,0.2,0
190,2704657,69,0.811594202899,43,3.1129&&0.0003&&0.0003&&0.0003&&0.0003&&0.0011&&4.1489&&0.6461&&0.1781&&0.9179&&0.1225&&2.7870&&0.0621&&0.0302&&0.0232&&1.9541&&0.0111&&0.0067&&0.0040&&0.0070&&1.0321&&0.0174&&0.2034&&2.9571&&2.7884&&0.9422&&0.0094&&1.9711&&1.0103&&3.0165&&8.2195&&0.8172&&0.1412&&0.0152&&6.0887&&2.8327&&9.9209&&1.2816&&0.0460&&8.9320&&4.6898&&0.2812&&0.0383&&0.6306&&5.1406&&3.8810&&1.1201&&1.8490&&0.0064&&0.0155&&7.0635&&1.3222&&0.0042&&5.7974&&0.8098&&,0.836363636364,39.2857142857,17,56,0,1109.78571429,0.142857142857,1
191,2765631,23,0.391304347826,22,0.3756&&0.0023&&1.3046&&0.0125&&3.8446&&0.0098&&0.0532&&2.0583&&,1.0,0.0,3,9,3,8708.66666667,0.0,0
192,2740966,20,0.3,311,14.5165&&7.9264&&5.6634&&6.2665&&30.5545&&,0.0,100.0,0,6,0,2001.0,0.166666666667,0
193,2641291,37,0.351351351351,71,1.1730&&1.6029&&0.2116&&0.0123&&8.8980&&0.8108&&1.4112&&0.0024&&0.0038&&3.7752&&0.8255&&17.2213&&,0.833333333333,76.9230769231,2,13,0,3517.07692308,0.307692307692,0
194,2762987,38,0.210526315789,110,7.4492&&0.7588&&15.9168&&5.9516&&0.1212&&0.0006&&1.9569&&,0.571428571429,62.5,3,8,0,911.375,0.75,0
195,2763070,9,0.666666666667,308,59.2495&&0.1218&&4.8515&&0.0294&&0.0552&&,0.6,50.0,3,6,0,1475.5,0.0,0
196,2644583,13,0.769230769231,234,0.0301&&0.0188&&0.2022&&0.1306&&0.0255&&82.9871&&4.5629&&0.0545&&0.0050&&,0.777777777778,100.0,0,10,0,1562.5,0.1,0
197,2677701,10,0.7,387,72.9210&&0.0059&&0.0128&&0.0045&&24.0257&&0.0056&&,0.666666666667,28.5714285714,3,7,0,1153.14285714,0.0,0
198,2703736,33,0.151515151515,539,16.0610&&3.1322&&14.9889&&55.7505&&,0.25,0.0,5,5,1,1754.4,0.0,0
199,2676922,29,0.206896551724,307,28.0480&&0.0073&&13.8343&&7.1014&&15.0015&&,0.2,0.0,3,6,2,1782.33333333,0.333333333333,2
200,2700578,12,0.416666666667,334,0.0303&&32.1474&&19.1192&&4.5336&&,0.25,100.0,0,5,0,1256.0,0.0,2
201,2691352,9,2.22222222222,139,0.0303&&0.0227&&0.0193&&0.0059&&0.0094&&0.1173&&0.0071&&0.0210&&0.0100&&0.0088&&0.2824&&0.0199&&0.0069&&0.0043&&0.3716&&109.1007&&0.0079&&0.0149&&0.2028&&,0.947368421053,100.0,0,20,0,600.5,1.0,0
202,2710804,37,0.459459459459,147,0.9975&&0.0044&&5.0507&&7.0950&&6.8447&&2.0452&&5.0705&&14.9019&&0.0017&&5.9601&&13.0275&&3.0389&&3.9842&&1.9953&&5.9571&&22.0591&&,0.4375,52.9411764706,6,17,0,1166.35294118,0.294117647059,0
203,2679138,9,0.777777777778,386,3.9945&&1.7131&&2.7869&&6.2791&&69.1505&&12.7720&&,0.5,14.2857142857,6,7,4,1212.0,0.571428571429,0
204,2649109,11,1.09090909091,150,56.2699&&0.0192&&3.0186&&0.0075&&1.6593&&0.0015&&0.1456&&1.0051&&6.9078&&0.1330&&0.0041&&,0.818181818182,25.0,5,12,0,1910.08333333,0.0833333333333,0
205,2711486,48,0.125,344,7.7963&&7.1052&&20.9935&&34.0230&&1.7782&&,0.2,100.0,0,6,0,4539.83333333,0.0,0
206,2642891,17,0.470588235294,367,0.0028&&12.9857&&1.5470&&0.0002&&90.5398&&0.0063&&2.0118&&,0.714285714286,0.0,4,8,1,1833.625,0.0,0
207,2765507,5,1.0,372,0.0041&&7.0143&&55.0216&&0.0017&&,0.5,60.0,2,5,0,1434.0,0.0,0
208,2746328,20,0.45,47,0.0022&&0.0353&&4.9129&&0.0064&&1.9755&&5.9370&&0.0032&&3.0472&&,0.75,22.2222222222,4,9,0,2616.22222222,0.111111111111,0
209,2641596,9,0.555555555556,546,50.0864&&1.0158&&34.8949&&5.0581&&,0.25,100.0,0,5,0,558.0,0.8,0
210,2677824,17,0.352941176471,206,1.0180&&0.2186&&40.7929&&1.0215&&0.0229&&,0.8,0.0,6,6,0,1747.66666667,0.0,0
211,2688085,16,0.6875,244,0.1451&&0.6119&&3.1763&&10.9944&&18.0607&&49.7817&&0.0340&&0.0017&&3.9228&&15.3494&&,0.6,45.4545454545,3,11,1,1160.09090909,0.363636363636,0
212,2721575,6,1.16666666667,107,0.0014&&0.0595&&0.0018&&0.0499&&26.8139&&0.0675&&,0.833333333333,85.7142857143,1,7,0,1685.57142857,0.0,0
213,2666106,13,0.384615384615,222,0.0047&&36.9749&&0.1009&&0.0273&&,0.75,40.0,2,5,1,1299.0,0.2,0
214,2731284,19,0.578947368421,99,0.0728&&0.0361&&0.5339&&0.3467&&1.0608&&0.6151&&0.2885&&36.1510&&2.4278&&0.0027&&,0.9,0.0,4,11,0,2442.45454545,0.272727272727,0
215,2770706,19,1.0,111,10.0155&&24.7687&&0.0706&&0.0059&&0.0866&&0.9699&&0.3130&&0.0219&&7.6909&&0.1100&&0.0088&&12.7405&&15.2358&&3.9089&&1.9246&&2.0138&&3.9627&&0.0217&&,0.722222222222,68.4210526316,5,19,0,1124.52631579,0.526315789474,0
216,2663269,35,0.371428571429,236,52.9347&&47.9166&&0.0022&&0.0076&&0.0390&&0.9431&&1.4135&&0.0308&&2.5807&&0.0014&&11.9081&&0.4036&&,0.75,23.0769230769,3,13,1,3052.15384615,0.153846153846,0
217,2648256,14,0.642857142857,279,12.2694&&0.7547&&0.0022&&14.3459&&0.0046&&2.6905&&11.0745&&51.9213&&,0.5,22.2222222222,5,9,0,1522.88888889,0.222222222222,0
218,2768267,5,1.0,377,0.0032&&7.1489&&0.0170&&55.7749&&,0.5,60.0,1,5,0,1974.4,0.0,0
219,2671656,20,0.95,114,10.8261&&0.0010&&0.0007&&0.0007&&0.0007&&0.0007&&0.0007&&0.0007&&0.0007&&0.0007&&0.0007&&0.0007&&0.0006&&0.0007&&0.0011&&0.0003&&68.3706&&6.9584&&,0.833333333333,89.4736842105,1,19,1,1554.05263158,0.0,0
220,2700280,32,0.96875,88,0.0036&&0.0010&&0.0235&&1.2449&&8.5548&&0.1868&&0.9731&&1.1726&&0.8252&&0.3410&&3.4778&&0.1140&&0.2788&&0.8384&&5.8041&&0.3500&&0.6356&&3.2594&&2.9117&&1.3181&&0.0067&&0.0010&&0.0350&&0.0779&&1.4793&&6.0508&&0.3220&&6.5457&&1.3447&&62.7281&&,0.833333333333,87.0967741935,1,31,1,2246.70967742,0.129032258065,0
221,2673220,15,0.4,459,2.7506&&12.0989&&43.1138&&27.3349&&10.5225&&,0.2,66.6666666667,1,6,0,1000.33333333,0.5,0
222,2673282,11,0.818181818182,318,0.0071&&0.0059&&48.7999&&0.0020&&0.0020&&52.1921&&0.0063&&5.1009&&,0.625,33.3333333333,5,9,0,1364.66666667,0.222222222222,0
223,2739203,10,0.5,24,2.8147&&0.1317&&1.0116&&0.1019&&,1.0,100.0,0,5,0,12236.8,0.0,0
224,2672189,13,0.461538461538,177,0.0960&&14.9977&&1.9489&&0.0041&&19.8848&&,0.6,83.3333333333,1,6,0,1218.5,0.166666666667,0
225,2681114,38,0.657894736842,78,0.0081&&2.9661&&2.9151&&11.0696&&3.0456&&3.9063&&11.0151&&30.1054&&0.0593&&6.8248&&0.0227&&0.0501&&0.9426&&0.0027&&0.0919&&0.0210&&2.8283&&0.1075&&0.0080&&0.0331&&0.0741&&1.1903&&0.6466&&1.0305&&,0.833333333333,12.0,13,25,0,1292.72,0.48,0
226,2742093,14,0.5,249,0.0072&&0.0163&&6.9829&&55.1932&&0.0027&&0.0581&&,0.666666666667,0.0,4,7,0,2113.57142857,0.142857142857,0
227,2656717,5,1.2,307,0.0494&&0.0020&&57.0021&&6.9101&&0.0112&&,0.6,0.0,4,6,4,1218.5,0.333333333333,0
228,2692286,21,0.333333333333,374,0.0256&&11.8801&&2.0394&&78.7053&&0.0024&&0.9746&&,0.666666666667,57.1428571429,3,7,0,2085.28571429,0.0,0
229,2701986,7,1.42857142857,242,22.7898&&0.0399&&0.3839&&15.1372&&0.0058&&52.4268&&0.0014&&0.0007&&0.0050&&,0.666666666667,40.0,2,10,0,2643.5,0.2,0
230,2653543,4,1.75,275,6.1439&&0.0316&&34.8701&&0.0281&&0.0661&&27.8366&&,0.5,0.0,4,7,0,3886.57142857,0.0,1
231,2741741,23,0.347826086957,250,0.0007&&0.0007&&0.0007&&0.0069&&0.0630&&40.1853&&32.8124&&,0.714285714286,0.0,1,8,1,1040.125,0.375,0
232,2633976,18,0.333333333333,173,0.0845&&12.9635&&21.1915&&0.0195&&1.9200&&,0.6,33.3333333333,4,6,0,1457.66666667,0.333333333333,2
233,2712895,7,0.857142857143,363,0.0297&&0.0130&&9.0030&&66.7392&&0.0020&&,0.6,0.0,3,6,0,3137.66666667,0.0,0
234,2734863,17,1.11764705882,134,0.0547&&0.5079&&6.5956&&19.0140&&0.0024&&3.9775&&5.7886&&5.1109&&0.0142&&0.0066&&6.7370&&8.2184&&0.0137&&8.9681&&12.3260&&12.6349&&4.0863&&7.1103&&,0.388888888889,26.3157894737,7,19,0,2409.26315789,0.0,0
235,2737141,4,1.25,13,0.0193&&0.0464&&0.0061&&2.1212&&,1.0,20.0,3,5,0,1564.4,0.2,0
236,2719867,26,0.230769230769,191,11.8640&&0.9937&&0.1362&&0.1288&&26.6763&&,0.6,0.0,1,6,0,4014.0,0.166666666667,0
237,2640031,7,4.14285714286,103,0.0026&&1.1680&&22.9568&&4.0907&&0.0413&&0.7654&&0.1621&&1.8010&&0.0352&&0.0315&&0.0069&&9.9881&&0.9234&&7.9047&&2.0752&&0.0021&&0.0423&&0.1701&&0.0279&&5.8359&&11.1177&&27.9940&&14.7842&&0.0091&&0.1384&&9.0669&&0.0084&&0.0683&&,0.678571428571,24.1379310345,10,29,0,1441.0,0.103448275862,0
238,2771036,15,0.4,415,64.8425&&2.1367&&4.6770&&6.2798&&8.6086&&,0.2,100.0,0,6,0,1787.83333333,0.0,0
239,2759994,21,0.285714285714,368,0.6915&&12.0872&&0.9030&&0.1638&&62.9826&&,0.6,0.0,5,6,3,2469.83333333,0.0,0
240,2690060,14,0.357142857143,365,0.0774&&33.8993&&26.9708&&0.0010&&,0.5,40.0,1,5,0,1066.8,0.4,0
241,2639556,31,0.322580645161,196,33.4445&&0.0523&&0.9969&&0.1908&&0.8725&&1.3174&&0.0857&&29.9367&&6.6663&&,0.666666666667,60.0,2,10,0,1433.6,0.0,0
242,2644816,4,2.0,236,8.2915&&0.0001&&0.0109&&0.0051&&0.0702&&0.9978&&59.4719&&,0.714285714286,0.0,4,8,0,1562.25,0.125,0
243,2678042,16,0.4375,436,23.9319&&19.9939&&0.1405&&48.1711&&13.7542&&3.1991&&,0.333333333333,85.7142857143,1,7,0,1671.28571429,0.0,0
244,2724020,24,0.5,198,7.1627&&0.4472&&18.8142&&8.6454&&7.9633&&19.2332&&0.0426&&0.2586&&6.5706&&21.4702&&0.4817&&,0.363636363636,16.6666666667,7,12,2,1427.58333333,0.0,0
245,2747565,53,0.490566037736,94,50.5692&&3.5003&&10.1028&&1.2794&&0.0011&&5.9536&&0.0644&&6.6061&&4.4181&&2.0135&&0.0120&&0.0112&&2.0444&&0.6249&&0.0420&&3.1085&&0.0059&&0.2030&&0.4847&&1.3911&&1.7695&&1.3261&&2.7085&&0.2951&&0.0159&&,0.8,42.3076923077,6,26,0,1146.61538462,0.576923076923,0
246,2721230,10,0.7,267,4.6673&&0.0972&&7.0368&&0.0015&&49.0025&&6.0676&&,0.333333333333,0.0,3,7,1,1280.57142857,0.0,0
247,2648689,16,0.5625,237,0.9377&&13.1634&&0.0047&&1.0722&&11.8498&&8.0040&&1.0555&&42.9150&&,0.5,44.4444444444,4,9,0,1780.33333333,0.111111111111,0
248,2708427,7,0.714285714286,41,0.0242&&4.3248&&1.9346&&0.6596&&,0.75,20.0,1,5,0,1298.4,0.0,0
249,2682177,7,2.0,16,0.0010&&0.0180&&0.0056&&0.0154&&0.4803&&0.1710&&0.1893&&0.8665&&0.0160&&0.8926&&5.9811&&0.1159&&0.0616&&,0.923076923077,35.7142857143,5,14,0,1959.35714286,0.285714285714,0
250,2763284,9,0.777777777778,174,0.6495&&0.9568&&8.1228&&0.9503&&0.8855&&32.1639&&,0.666666666667,0.0,1,7,0,4142.42857143,0.0,2
251,2723427,6,1.0,475,42.6787&&54.7424&&1.1439&&0.4023&&0.0015&&,0.6,0.0,3,6,1,2104.5,0.0,0
252,2660494,15,0.333333333333,61,0.0898&&3.1569&&0.0091&&6.9263&&,0.75,0.0,4,5,0,3903.2,0.0,2
253,2706484,15,0.866666666667,203,0.4006&&0.2448&&7.0167&&18.2078&&2.0305&&12.0953&&2.0187&&0.0195&&0.0174&&16.4676&&0.0227&&43.4328&&,0.583333333333,61.5384615385,3,13,4,2312.92307692,0.0769230769231,0
254,2738495,16,1.25,116,0.0241&&1.0902&&0.0327&&0.0020&&0.0178&&5.9252&&0.0041&&0.9293&&0.0071&&0.0495&&0.0190&&0.0104&&0.0014&&0.0044&&0.1523&&0.0107&&75.6641&&7.1617&&1.2801&&,0.842105263158,10.0,7,20,0,2101.85,0.0,0
